"team","player_name","sofifa_id","player_url","short_name","player_positions","overall","potential","value_eur","wage_eur","age.x","dob","height_cm","weight_kg","club_team_id","club_name.x.x","league_name.x.x","league_level","club_position","club_jersey_number","club_loaned_from","club_joined","club_contract_valid_until","nationality_id","nationality_name","nation_team_id","nation_position","nation_jersey_number","preferred_foot","weak_foot","skill_moves","international_reputation","work_rate","body_type","real_face","release_clause_eur","player_tags","player_traits","pace","shooting","passing","dribbling","defending","physic","attacking_crossing","attacking_finishing","attacking_heading_accuracy","attacking_short_passing","attacking_volleys","skill_dribbling","skill_curve","skill_fk_accuracy","skill_long_passing","skill_ball_control","movement_acceleration","movement_sprint_speed","movement_agility","movement_reactions","movement_balance","power_shot_power","power_jumping","power_stamina","power_strength","power_long_shots","mentality_aggression","mentality_interceptions","mentality_positioning","mentality_vision","mentality_penalties","mentality_composure","defending_marking_awareness","defending_standing_tackle","defending_sliding_tackle","goalkeeping_diving","goalkeeping_handling","goalkeeping_kicking","goalkeeping_positioning","goalkeeping_reflexes","goalkeeping_speed","ls","st","rs","lw","lf","cf","rf","rw","lam","cam","ram","lm","lcm","cm","rcm","rm","lwb","ldm","cdm","rdm","rwb","lb","lcb","cb","rcb","rb","gk","player_face_url","club_logo_url","club_flag_url","nation_logo_url","nation_flag_url","age.y","position.x","club_involved_name","fee","transfer_movement","transfer_period","fee_cleaned","league_name.y","year.x","season","league_name.x.y","year.y","position.y","matches","wins","draws","loses","scored","missed","pts","xG","xG_diff","npxG","xGA","xGA_diff","npxGA","npxGD","ppda_coef","oppda_coef","deep","deep_allowed","xpts","xpts_diff","club_name.x.y"
"Villarreal","Roberto Soriano",193361,"https://sofifa.com/player/193361/roberto-soriano/160002","R. Soriano","CAM, CM",74,81,4800000,35000,24,"1991-02-08",182,76,1837,"U.C. Sampdoria","Italian Serie A",1,"CAM",21,"","2009-10-18",2017,27,"Italy",1343,"SUB",18,"Right",3,3,1,"Medium/Medium","Normal (170-185)","No",NA,"","Technical Dribbler (AI)",76,65,73,77,63,72,70,63,61,78,69,78,67,60,76,81,77,76,70,73,70,71,65,77,70,61,72,68,73,72,62,NA,48,73,69,15,10,9,14,13,NA,"71","71","71","74","74","74","74","74","74","74","74","75","75","75","75","75","72","72","72","72","72","71","67","67","67","71","19","https://cdn.sofifa.net/players/193/361/16_120.png","https://cdn.sofifa.net/teams/1837/60.png","https://cdn.sofifa.net/flags/it.png","https://cdn.sofifa.net/teams/1343/60.png","https://cdn.sofifa.net/flags/it.png",25,"Attacking Midfield","Sampdoria","€13.75m","in","Summer",13.75,"Primera Division","16","2016/2017","La_liga",15,4,38,18,10,10,44,35,64,40.488814,-3.511186,38.258973,41.630788,6.63078800000001,39.400958,-1.141985,9.92438595822654,9.03477159410891,188,215,52.1071,-11.8929,"Villarreal"
"Villarreal","Denis Cheryshev",206225,"https://sofifa.com/player/206225/denis-cheryshev/160002","D. Cheryshev","LM, LW",78,84,11500000,80000,24,"1990-12-26",178,75,243,"Real Madrid CF","Spain Primera Division",1,"SUB",21,"","2012-11-27",2017,40,"Russia",1357,"SUB",11,"Left",3,3,1,"High/Low","Lean (170-185)","No",NA,"","Speed Dribbler (AI)",83,72,75,78,56,71,80,74,54,76,66,79,64,61,68,78,82,84,80,75,70,77,75,80,68,68,68,61,72,81,64,NA,52,57,54,16,7,14,7,8,NA,"73","73","73","77","76","76","76","77","77","77","77","78","74","74","74","78","70","67","67","67","70","68","62","62","62","68","17","https://cdn.sofifa.net/players/206/225/16_120.png","https://cdn.sofifa.net/teams/243/60.png","https://cdn.sofifa.net/flags/es.png","https://cdn.sofifa.net/teams/1357/60.png","https://cdn.sofifa.net/flags/ru.png",25,"Left Winger","Real Madrid","€7.00m","in","Summer",7,"Primera Division","16","2016/2017","La_liga",15,4,38,18,10,10,44,35,64,40.488814,-3.511186,38.258973,41.630788,6.63078800000001,39.400958,-1.141985,9.92438595822654,9.03477159410891,188,215,52.1071,-11.8929,"Villarreal"
"Barcelona","Thomas Vermaelen",157304,"https://sofifa.com/player/157304/thomas-vermaelen/160002","T. Vermaelen","CB, LB",80,80,10500000,90000,29,"1985-11-14",183,80,241,"FC Barcelona","Spain Primera Division",1,"SUB",23,"","2014-08-11",2019,7,"Belgium",1325,"LCB",19,"Left",3,2,2,"High/Medium","Normal (170-185)","Yes",NA,"","Power Free-Kick, Injury Prone, Avoids Using Weaker Foot, Dives Into Tackles (AI), Long Passer (AI), Power Header",70,64,70,65,81,75,63,56,84,78,56,61,61,66,74,69,72,69,66,76,60,84,93,60,79,71,77,76,41,63,66,NA,81,82,82,9,10,7,11,15,NA,"67","67","67","65","65","65","65","65","66","66","66","65","69","69","69","65","73","76","76","76","73","75","80","80","80","75","18","https://cdn.sofifa.net/players/157/304/16_120.png","https://cdn.sofifa.net/teams/241/60.png","https://cdn.sofifa.net/flags/es.png","https://cdn.sofifa.net/teams/1325/60.png","https://cdn.sofifa.net/flags/be.png",31,"Centre-Back","AS Roma","End of loanJun 30, 2017","in","Summer",NA,"Primera Division","17","2017/2018","La_liga",16,2,38,28,6,4,116,37,90,93.551594,-22.448406,86.862234,31.3156633,-5.6843367,31.3156633,55.5465707,6.70233021740941,15.7101113555121,552,144,87.9535,-2.04650000000001,"Barcelona"
"Eibar","Marko Dmitrović",227290,"https://sofifa.com/player/227290/marko-dmitrovic/160002","M. Dmitrović","GK",63,71,425000,4000,23,"1992-01-24",194,90,100831,"AD Alcorcón","Spanish Segunda División",2,"GK",1,"Charlton Athletic","",2016,51,"Serbia",NA,"",NA,"Left",2,1,1,"Medium/Medium","Normal (185+)","No",NA,"","",NA,NA,NA,NA,NA,NA,21,16,12,30,15,17,20,14,20,11,39,35,32,57,37,24,33,38,81,17,17,17,13,41,25,NA,14,12,20,58,71,64,68,56,37,"25","25","25","25","24","24","24","25","26","26","26","26","26","26","26","26","25","25","25","25","25","25","25","25","25","25","63","https://cdn.sofifa.net/players/227/290/16_120.png","https://cdn.sofifa.net/teams/100831/60.png","https://cdn.sofifa.net/flags/es.png","","https://cdn.sofifa.net/flags/rs.png",25,"Goalkeeper","Alcorcón","€1.00m","in","Summer",1,"Primera Division","17","2017/2018","La_liga",16,10,38,15,9,14,56,51,54,42.980348,-13.019652,36.892681,45.1701273,-5.8298727,40.7104633,-3.8177823,7.82139992622408,9.45805816077615,157,218,50.0492,-3.9508,"Eibar"
"Las Palmas","Alberto Aquilani",103935,"https://sofifa.com/player/103935/alberto-aquilani/160002","A. Aquilani","CM",79,79,9e+06,90000,30,"1984-07-07",186,77,237,"Sporting CP","Portuguese Liga ZON SAGRES",1,"SUB",6,"","2015-08-06",2018,27,"Italy",NA,"",NA,"Right",4,2,2,"High/Medium","Lean (185+)","Yes",NA,"","Long Shot Taker (AI)",57,74,83,78,62,69,79,67,67,87,75,77,79,75,85,85,60,55,75,70,60,83,68,68,68,83,73,67,73,83,73,NA,55,65,63,15,15,7,6,13,NA,"73","73","73","75","76","76","76","75","78","78","78","76","79","79","79","76","70","73","73","73","70","68","67","67","67","68","18","https://cdn.sofifa.net/players/103/935/16_120.png","https://cdn.sofifa.net/teams/237/60.png","https://cdn.sofifa.net/flags/pt.png","","https://cdn.sofifa.net/flags/it.png",33,"Central Midfield","Pescara","free transfer","in","Summer",0,"Primera Division","17","2017/2018","La_liga",16,14,38,10,9,19,53,74,39,40.796914,-12.203086,36.337239,58.394146,-15.605854,50.218214,-13.880975,10.2309774048185,10.034511758173,270,211,42.1085,3.10850000000001,"Las Palmas"
"Las Palmas","Jonathan Calleri",219455,"https://sofifa.com/player/219455/jonathan-calleri/160002","J. Calleri","ST",74,80,4800000,50000,21,"1993-09-23",175,70,1877,"Boca Juniors","Argentina Primera División",1,"LS",27,"","2014-06-26",2017,52,"Argentina",NA,"",NA,"Right",2,3,1,"High/Medium","Normal (170-185)","No",NA,"","Flair, Chip Shot (AI)",76,73,60,72,38,74,56,75,73,64,70,71,55,35,56,74,75,77,70,74,79,77,81,71,80,67,63,37,74,69,60,NA,29,39,32,11,12,8,8,6,NA,"74","74","74","71","72","72","72","71","70","70","70","70","65","65","65","70","56","55","55","55","56","54","52","52","52","54","16","https://cdn.sofifa.net/players/219/455/16_120.png","https://cdn.sofifa.net/teams/1877/60.png","https://cdn.sofifa.net/flags/ar.png","","https://cdn.sofifa.net/flags/ar.png",23,"Centre-Forward","Maldonado","loan transfer","in","Summer",NA,"Primera Division","17","2017/2018","La_liga",16,14,38,10,9,19,53,74,39,40.796914,-12.203086,36.337239,58.394146,-15.605854,50.218214,-13.880975,10.2309774048185,10.034511758173,270,211,42.1085,3.10850000000001,"Las Palmas"
"Las Palmas","Leandro Chichizola",191628,"https://sofifa.com/player/191628/leandro-chichizola/160002","L. Chichizola","GK",68,74,975000,9000,25,"1990-03-27",183,82,110741,"Spezia","Italian Serie B",2,"GK",1,"","2014-08-18",2017,52,"Argentina",NA,"",NA,"Right",3,1,1,"Medium/Medium","Normal (170-185)","No",NA,"","",NA,NA,NA,NA,NA,NA,11,16,17,14,14,17,15,14,13,15,49,54,66,66,64,17,75,31,52,17,15,16,14,21,15,NA,12,12,11,69,68,61,68,71,52,"25","25","25","25","24","24","24","25","24","24","24","24","20","20","20","24","23","20","20","20","23","23","23","23","23","23","68","https://cdn.sofifa.net/players/191/628/16_120.png","https://cdn.sofifa.net/teams/110741/60.png","https://cdn.sofifa.net/flags/it.png","","https://cdn.sofifa.net/flags/ar.png",27,"Goalkeeper","Spezia Calcio","free transfer","in","Summer",0,"Primera Division","17","2017/2018","La_liga",16,14,38,10,9,19,53,74,39,40.796914,-12.203086,36.337239,58.394146,-15.605854,50.218214,-13.880975,10.2309774048185,10.034511758173,270,211,42.1085,3.10850000000001,"Las Palmas"
"Las Palmas","Oussama Tannane",208045,"https://sofifa.com/player/208045/oussama-tannane/160002","O. Tannane","RW, LW",70,77,1900000,20000,21,"1994-03-23",178,80,100634,"Heracles Almelo","Holland Eredivisie",1,"RW",11,"","2013-07-16",2017,34,"Netherlands",NA,"",NA,"Left",4,4,1,"Medium/Medium","Normal (170-185)","No",NA,"","Selfish, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",75,73,62,76,32,69,58,69,48,69,73,78,78,72,55,76,74,76,77,63,70,82,63,54,75,78,75,26,64,53,70,NA,36,27,28,9,6,7,11,10,NA,"70","70","70","70","70","70","70","70","69","69","69","68","61","61","61","68","52","51","51","51","52","49","46","46","46","49","15","https://cdn.sofifa.net/players/208/045/16_120.png","https://cdn.sofifa.net/teams/100634/60.png","https://cdn.sofifa.net/flags/nl.png","","https://cdn.sofifa.net/flags/nl.png",23,"Attacking Midfield","Saint-Étienne","loan transfer","in","Summer",NA,"Primera Division","17","2017/2018","La_liga",16,14,38,10,9,19,53,74,39,40.796914,-12.203086,36.337239,58.394146,-15.605854,50.218214,-13.880975,10.2309774048185,10.034511758173,270,211,42.1085,3.10850000000001,"Las Palmas"
"Las Palmas","Imoh Ezekiel",208022,"https://sofifa.com/player/208022/imoh-ezekiel/160002","I. Ezekiel","ST",75,83,6e+06,50000,21,"1993-10-24",170,70,229,"RSC Anderlecht","Belgian Jupiler Pro League",1,"SUB",93,"","2014-07-31",2018,133,"Nigeria",NA,"",NA,"Right",3,3,1,"High/Medium","Normal (170-)","No",NA,"#Speedster","Beat Offside Trap, Speed Dribbler (AI)",93,74,62,73,29,64,66,78,70,67,73,72,64,47,47,67,94,92,87,79,91,76,93,75,62,67,48,23,75,66,63,NA,14,34,25,12,14,15,12,11,NA,"75","75","75","74","74","74","74","74","71","71","71","73","63","63","63","73","55","48","48","48","55","53","44","44","44","53","20","https://cdn.sofifa.net/players/208/022/16_120.png","https://cdn.sofifa.net/teams/229/60.png","https://cdn.sofifa.net/flags/be.png","","https://cdn.sofifa.net/flags/ng.png",24,"Centre-Forward","Without Club","-","in","Winter",NA,"Primera Division","17","2017/2018","La_liga",16,14,38,10,9,19,53,74,39,40.796914,-12.203086,36.337239,58.394146,-15.605854,50.218214,-13.880975,10.2309774048185,10.034511758173,270,211,42.1085,3.10850000000001,"Las Palmas"
"Real Sociedad","Adnan Januzaj",208330,"https://sofifa.com/player/208330/adnan-januzaj/160002","A. Januzaj","LM, RM",75,86,7e+06,45000,20,"1995-02-05",182,75,22,"Borussia Dortmund","German 1. Bundesliga",1,"SUB",9,"Manchester United","",2016,7,"Belgium",1325,"SUB",20,"Left",4,4,1,"Medium/Medium","Lean (170-185)","Yes",NA,"","Diver, Flair, Technical Dribbler (AI)",81,64,73,82,21,51,70,66,23,75,67,85,70,65,73,81,86,77,83,69,65,58,61,55,56,67,31,21,68,76,60,NA,20,22,22,15,10,11,12,7,NA,"66","66","66","76","73","73","73","76","76","76","76","75","68","68","68","75","53","49","49","49","53","47","35","35","35","47","17","https://cdn.sofifa.net/players/208/330/16_120.png","https://cdn.sofifa.net/teams/22/60.png","https://cdn.sofifa.net/flags/de.png","https://cdn.sofifa.net/teams/1325/60.png","https://cdn.sofifa.net/flags/be.png",22,"Right Winger","Man Utd","€8.50m","in","Summer",8.5,"Primera Division","17","2017/2018","La_liga",16,6,38,19,7,12,59,53,64,45.5836453,-13.4163547,39.6379283,43.7127224,-9.2872776,38.3785894,1.2593389,7.09611784705787,11.2202939535851,229,168,54.9358,-9.06420000000001,"Real Sociedad"
"Sevilla","Johannes Geis",202087,"https://sofifa.com/player/202087/johannes-geis/160002","J. Geis","CDM, CM",79,86,12500000,80000,21,"1993-08-17",181,81,34,"FC Schalke 04","German 1. Bundesliga",1,"RDM",5,"","2015-07-01",2019,21,"Germany",NA,"",NA,"Right",4,2,1,"Medium/Medium","Normal (170-185)","No",NA,"#Crosser","Power Free-Kick, Injury Free, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI)",59,67,83,73,76,78,88,51,68,79,66,71,90,85,87,78,55,62,68,79,76,88,82,81,76,79,76,78,73,82,71,NA,76,79,73,15,15,14,16,8,NA,"70","70","70","72","72","72","72","72","74","74","74","74","79","79","79","74","77","79","79","79","77","76","76","76","76","76","21","https://cdn.sofifa.net/players/202/087/16_120.png","https://cdn.sofifa.net/teams/34/60.png","https://cdn.sofifa.net/flags/de.png","","https://cdn.sofifa.net/flags/de.png",24,"Defensive Midfield","FC Schalke 04","Loan fee:€2.00m","in","Summer",2,"Primera Division","17","2017/2018","La_liga",16,4,38,21,9,8,69,49,72,59.094825,-9.90517500000001,55.270584,38.704635,-10.295365,34.870096,20.400488,6.97983493590817,10.7888501017325,338,201,66.1788,-5.8212,"Sevilla"
"Sevilla","Sébastien Corchia",191210,"https://sofifa.com/player/191210/sebastien-corchia/160002","S. Corchia","RB, RM",77,80,7500000,50000,24,"1990-11-01",176,69,65,"LOSC Lille","French Ligue 1",1,"RB",2,"","2014-06-27",2018,18,"France",NA,"",NA,"Right",3,3,2,"High/Medium","Lean (170-185)","No",NA,"","",75,65,75,75,78,72,79,58,68,76,58,74,78,81,74,76,75,75,76,78,80,75,68,80,67,72,77,75,69,70,67,NA,79,80,80,6,8,7,10,15,NA,"70","70","70","73","72","72","72","73","73","73","73","74","74","74","74","74","78","76","76","76","78","77","76","76","76","77","17","https://cdn.sofifa.net/players/191/210/16_120.png","https://cdn.sofifa.net/teams/65/60.png","https://cdn.sofifa.net/flags/fr.png","","https://cdn.sofifa.net/flags/fr.png",26,"Right-Back","LOSC Lille","€5.00m","in","Summer",5,"Primera Division","17","2017/2018","La_liga",16,4,38,21,9,8,69,49,72,59.094825,-9.90517500000001,55.270584,38.704635,-10.295365,34.870096,20.400488,6.97983493590817,10.7888501017325,338,201,66.1788,-5.8212,"Sevilla"
"Sevilla","Yevgen Konoplyanka",200641,"https://sofifa.com/player/200641/yevgen-konoplyanka/160002","Y. Konoplyanka","LW, LM",82,86,25500000,110000,25,"1989-09-29",176,69,481,"Sevilla FC","Spain Primera Division",1,"SUB",22,"","2015-07-09",2019,49,"Ukraine",NA,"",NA,"Right",4,4,2,"Medium/Medium","Normal (170-185)","No",NA,"#Speedster, #Dribbler","Flair, Speed Dribbler (AI), Playmaker (AI)",90,79,79,85,33,61,77,79,49,81,67,86,83,77,78,85,93,88,83,77,82,78,66,76,59,84,48,37,73,80,75,NA,21,38,31,5,11,15,9,9,NA,"76","76","76","82","81","81","81","82","82","82","82","82","76","76","76","82","63","59","59","59","63","58","47","47","47","58","16","https://cdn.sofifa.net/players/200/641/16_120.png","https://cdn.sofifa.net/teams/481/60.png","https://cdn.sofifa.net/flags/es.png","","https://cdn.sofifa.net/flags/ua.png",27,"Left Winger","FC Schalke 04","End of loanJun 30, 2017","in","Summer",NA,"Primera Division","17","2017/2018","La_liga",16,4,38,21,9,8,69,49,72,59.094825,-9.90517500000001,55.270584,38.704635,-10.295365,34.870096,20.400488,6.97983493590817,10.7888501017325,338,201,66.1788,-5.8212,"Sevilla"
"Valencia","Francis Coquelin",189271,"https://sofifa.com/player/189271/francis-coquelin/160002","F. Coquelin","CDM, CM",78,84,1e+07,80000,24,"1991-05-13",178,74,1,"Arsenal","English Premier League",1,"RCM",34,"","2008-09-23",2019,18,"France",NA,"",NA,"Right",3,3,2,"Medium/High","Normal (170-185)","Yes",NA,"","",70,54,70,76,75,78,60,45,50,78,43,74,55,41,72,78,69,70,76,76,83,71,70,79,74,59,88,84,64,73,52,NA,72,80,77,9,9,8,10,15,NA,"64","64","64","69","69","69","69","69","71","71","71","71","74","74","74","71","75","78","78","78","75","74","75","75","75","74","18","https://cdn.sofifa.net/players/189/271/16_120.png","https://cdn.sofifa.net/teams/1/60.png","https://cdn.sofifa.net/flags/gb-eng.png","","https://cdn.sofifa.net/flags/fr.png",26,"Defensive Midfield","Arsenal","€14.00m","in","Winter",14,"Primera Division","17","2017/2018","La_liga",16,12,38,13,7,18,56,65,46,50.339573,-5.66042700000001,45.880026,50.9610893,-14.0389107,41.1572983,4.7227277,9.84935104218919,8.67047777341639,174,230,53.3876,7.3876,"Valencia"
"Valencia","Simone Zaza",202685,"https://sofifa.com/player/202685/simone-zaza/160002","S. Zaza","ST",78,83,11500000,80000,24,"1991-06-25",186,81,45,"Juventus","Italian Serie A",1,"SUB",7,"","2015-07-07",2020,27,"Italy",NA,"",NA,"Left",3,3,1,"High/Medium","Normal (185+)","No",NA,"","",77,79,59,76,28,73,50,80,80,65,76,76,76,56,45,79,75,79,75,74,65,83,91,69,79,75,60,25,81,66,76,NA,15,25,25,7,13,9,7,9,NA,"78","78","78","73","76","76","76","73","73","73","73","71","64","64","64","71","51","49","49","49","51","49","47","47","47","49","16","https://cdn.sofifa.net/players/202/685/16_120.png","https://cdn.sofifa.net/teams/45/60.png","https://cdn.sofifa.net/flags/it.png","","https://cdn.sofifa.net/flags/it.png",26,"Centre-Forward","Juventus","€16.00m","in","Summer",16,"Primera Division","17","2017/2018","La_liga",16,12,38,13,7,18,56,65,46,50.339573,-5.66042700000001,45.880026,50.9610893,-14.0389107,41.1572983,4.7227277,9.84935104218919,8.67047777341639,174,230,53.3876,7.3876,"Valencia"
"Villarreal","Enes Ünal",223197,"https://sofifa.com/player/223197/enes-unal/160002","E. Ünal","ST",69,84,2e+06,4000,18,"1997-05-10",185,75,673,"KRC Genk","Belgian Jupiler Pro League",1,"SUB",9,"Manchester City","",2017,48,"Turkey",NA,"",NA,"Right",4,4,1,"High/Medium","Normal (185+)","No",NA,"","Flair",78,69,59,70,31,62,56,71,63,64,67,70,68,72,47,70,79,77,75,66,66,70,66,61,70,63,43,29,70,57,68,NA,23,33,24,8,14,8,13,13,NA,"69","69","69","68","69","69","69","68","66","66","66","66","59","59","59","66","51","47","47","47","51","49","44","44","44","49","18","https://cdn.sofifa.net/players/223/197/16_120.png","https://cdn.sofifa.net/teams/673/60.png","https://cdn.sofifa.net/flags/be.png","","https://cdn.sofifa.net/flags/tr.png",20,"Centre-Forward","Levante","End of loanDec 31, 2017","in","Winter",NA,"Primera Division","17","2017/2018","La_liga",16,5,38,19,10,9,56,33,67,52.228737,-3.771263,46.282513,43.1643821,10.1643821,38.7047361,7.5777769,11.5275832878217,10.5927036004825,268,260,59.5719,-7.42809999999998,"Villarreal"
"Villarreal","Enes Ünal",223197,"https://sofifa.com/player/223197/enes-unal/160002","E. Ünal","ST",69,84,2e+06,4000,18,"1997-05-10",185,75,673,"KRC Genk","Belgian Jupiler Pro League",1,"SUB",9,"Manchester City","",2017,48,"Turkey",NA,"",NA,"Right",4,4,1,"High/Medium","Normal (185+)","No",NA,"","Flair",78,69,59,70,31,62,56,71,63,64,67,70,68,72,47,70,79,77,75,66,66,70,66,61,70,63,43,29,70,57,68,NA,23,33,24,8,14,8,13,13,NA,"69","69","69","68","69","69","69","68","66","66","66","66","59","59","59","66","51","47","47","47","51","49","44","44","44","49","18","https://cdn.sofifa.net/players/223/197/16_120.png","https://cdn.sofifa.net/teams/673/60.png","https://cdn.sofifa.net/flags/be.png","","https://cdn.sofifa.net/flags/tr.png",20,"Centre-Forward","Man City","€14.00m","in","Summer",14,"Primera Division","17","2017/2018","La_liga",16,5,38,19,10,9,56,33,67,52.228737,-3.771263,46.282513,43.1643821,10.1643821,38.7047361,7.5777769,11.5275832878217,10.5927036004825,268,260,59.5719,-7.42809999999998,"Villarreal"
"Barcelona","Kevin-Prince Boateng",173909,"https://sofifa.com/player/173909/kevin-prince-boateng/180002","K. Boateng","ST, LM, CAM",80,80,14500000,40000,30,"1987-03-06",186,86,1824,"Eintracht Frankfurt","German 1. Bundesliga",1,"RS",17,"","2017-08-18",2020,117,"Ghana",NA,"",NA,"Right",4,4,3,"Medium/Medium","Normal (185+)","Yes",24700000,"","Injury Prone, Flair, Long Shot Taker (AI), Through Ball",73,77,77,79,67,78,75,75,74,80,83,79,81,71,77,83,73,73,77,73,68,84,79,67,82,77,82,67,77,76,67,80,59,71,72,6,11,15,16,6,NA,"78+2","78+2","78+2","77+1","78+1","78+1","78+1","77+1","78+2","78+2","78+2","77+2","77+2","77+2","77+2","77+2","72+2","74+2","74+2","74+2","72+2","72+2","72+2","72+2","72+2","72+2","17+2","https://cdn.sofifa.net/players/173/909/18_120.png","https://cdn.sofifa.net/teams/1824/60.png","https://cdn.sofifa.net/flags/de.png","","https://cdn.sofifa.net/flags/gh.png",31,"Attacking Midfield","Sassuolo","Loan fee:€1.00m","in","Winter",1,"Primera Division","18","2018/2019","La_liga",17,1,38,28,9,1,99,29,93,90.486752,-8.51324800000003,86.770362,41.62082,12.62082,40.134388,46.635974,9.10988260533254,13.93937343948,528,188,79.4375,-13.5625,"Barcelona"
"Getafe","Leandro Chichizola",191628,"https://sofifa.com/player/191628/leandro-chichizola/180002","L. Chichizola","GK",73,75,3200000,15000,27,"1990-03-27",186,82,472,"Unión Deportiva Las Palmas","Spain Primera Division",1,"GK",13,"","2017-07-01",2018,52,"Argentina",NA,"",NA,"Right",3,1,1,"Medium/Medium","Normal (185+)","No",7000000,"","",NA,NA,NA,NA,NA,NA,11,16,17,14,14,17,15,14,13,15,49,54,66,66,44,17,75,31,52,17,15,16,14,31,25,43,12,12,11,73,73,62,72,75,52,"25+1","25+1","25+1","26","25","25","25","26","25+1","25+1","25+1","25+1","22+1","22+1","22+1","25+1","23+1","21+1","21+1","21+1","23+1","23+1","23+1","23+1","23+1","23+1","72+1","https://cdn.sofifa.net/players/191/628/18_120.png","https://cdn.sofifa.net/teams/472/60.png","https://cdn.sofifa.net/flags/es.png","","https://cdn.sofifa.net/flags/ar.png",28,"Goalkeeper","UD Las Palmas","free transfer","in","Summer",0,"Primera Division","18","2018/2019","La_liga",17,8,38,15,10,13,42,33,55,49.029457,7.029457,39.9465659,39.6481411,6.6481411,36.6750241,3.2715418,9.51790817823467,5.57903086164931,189,208,57.5273,2.5273,"Getafe"
